"PRDT_CD","CATE_CD","BRAND_CD","PRDT_NAME","SALE_PRICE","LOAD_DTTM"
"1A31510","13",LT,혼방소재 스트라이프 반팔 셔츠,44000,"20230223112607"
"1A31552","13",DK,요꼬 잔스트라이프 캐쥬얼반팔셔츠,69000,"20230223112607"
"1A31654","5",LT,C/N 슬럽 스판 카고바지,68000,"20230223112607"
"1A35103","22",GL,제천Y에리스타일,102000,"20230223112608"
"1A41266","18",HS,비조포인트면혼방자켓,45000,"20230223112607"
"1A41661","5",RL,(슬림),110000,"20230223112608"
"1A41683","5",IL,(스키니)칼라밴드스키니팬츠,45000,"20230223112607"
"1A42564","9",DC,밑단 배색 블라우스,86000,"20230223112607"
"1A42682","3",TH,인디고 블루 데님,37000,"20230223112608"
"1A51562","13",MG,빅 체크 셔츠,117000,"20230223112607"
"1A51602","5",TM,나일론 스판 저지바지,104000,"20230223112607"
"1A55202","22",AE,원포인트스트라이프폴로에리스타일,134000,"20230223112608"
"1A61203","18",TT,캐주얼 배색 기본형 자켓,104000,"20230223112607"
"1A61631","5",HS,고신축 주머니RIB포인트바지,84000,"20230223112607"
"1A61633","5",TT,프린트 슬림 바지,73000,"20230223112607"
"1A61661","5",NB,면 워싱 바지,78000,"20230223112608"
"1A62502","9",DC,허리스트링 기본 블라우스,141000,"20230223112608"
"1A65433","22",TM,집업 아웃도어 티셔츠,99000,"20230223112607"
"1A67501","24",LT,플라워 미니백,38000,"20230223112607"
"1A71103","20",AM,마이크로 체크 울코트,82000,"20230223112607"
"1A71608","5",RL,CP 헤링본 본딩바지,42000,"20230223112608"
"1A71609","5",LT,스팟 헤링본 본딩바지,42000,"20230223112607"
"1A71661","5",TT,면스판 본딩바지,51000,"20230223112607"
"1A75101","22",TH,쟈카드 투톤 체크배색 에리 티셔츠,96000,"20230223112608"
"1A75161","22",GL,RCP 뎅깡 스트라이프 에리 티셔츠,67000,"20230223112608"
"1A81638","5",AE,스트레치 덕다운 팬츠,125000,"20230223112608"
"1A81904","21",LT,밍크다운,56000,"20230223112607"
"1A81910","21",IL,라쿤 트리밍 후드 다운  ,97000,"20230223112607"
"1A81962","21",NB,라쿤 무스탕 VEST,60000,"20230223112608"
"1A81972","21",IL,밍크스킨 하이넥 코트,86000,"20230223112607"
"1A82081","2",TH,덕다운 기본 다운,105000,"20230223112608"
"1A83401","11",DK,방풍 집업 면분할 스웨터,121000,"20230223112607"
"1A85133","22",RL,제에리 플라워 프린트 티셔츠,145000,"20230223112608"
"1A85411","22",DK,견장포인트롱터틀TS,103000,"20230223112607"
"1A88102","24",LT,겨울 여성 패딩 퀼팅 장갑,47000,"20230223112607"
"1B11205","18",RL,진라이크 자켓,119000,"20230223112608"
"1B11304","19",RL,배색 패딩 라이너 사파리,81000,"20230223112608"
"1B11501","13",MG,저가형 P/C 솔리드패턴 셔츠,129000,"20230223112607"
"1B11632","5",DC,일본수입 골조직 노턱바지,142000,"20230223112607"
"1B11634","5",TT,체크 노턱바지,66000,"20230223112607"
"1B15132","22",RL,린넨폴리 뎅깡 제에리 티셔츠,95000,"20230223112608"
"1B15133","22",TT,실켓 본염 면분할 프린트 티셔츠,130000,"20230223112607"
"1B21333","19",NB,도트 변형 프린트 점퍼,108000,"20230223112608"
"1B25304","22",TM,쉬폰덧장TS,119000,"20230223112607"
"1B27708","24",TT,원광 머플러,123000,"20230223112607"
"1B31202","18",RL,코튼 스트레치 스카이블루 자켓,112000,"20230223112608"
"1B31303","19",TT,엑티브 기본점퍼,46000,"20230223112607"
"1B31502","13",DC,플라워프린트 긴팔셔츠,83000,"20230223112607"
"1B31510","13",DK,슬럽사 체크패턴 반팔셔츠,135000,"20230223112607"
"1B31603","5",IL,잔체크C/N/P스판 노턱바지,53000,"20230223112607"
"1B31636","5",DK,경량 교직 칼라 노턱바지,51000,"20230223112607"
"1B31637","5",DC,AERO COOL 선염 빅 체크 노턱바지,63000,"20230223112607"
"1B31732","6",TM,체크반바지,127000,"20230223112607"
"1B35135","22",DK,그라데이션 프린트 카라 티셔츠,79000,"20230223112607"
"1B35190","22",DK,기본 실켓 솔리드 제에리티셔츠,92000,"20230223112607"
"1B35205","22",HS,플라워 프린트 요꼬에리 티셔츠,78000,"20230223112607"
"1B35434","22",HS,냉감 반목크넥 티셔츠,79000,"20230223112607"
"1B37404","24",TT,탈부착 기능성 군모,130000,"20230223112607"
"1B41401","14",NB,쉬폰 배색 내추럴 베스트,41000,"20230223112608"
"1B41504","13",HS,아사 면 체크 블라우스,118000,"20230223112607"
"1B41601","5",TM,일자 포멀 기본 바지,96000,"20230223112607"
"1B41730","6",IL,일자 나일론 반바지,96000,"20230223112607"
"1B42509","9",GL,쉬폰 덧장 블라우스,43000,"20230223112608"
"1B42515","9",HB,스팟 모노톤 체크 블라우스,119000,"20230223112608"
"1B42521","9",DK,메쉬 프린트 블라우스,95000,"20230223112607"
"1B45280","22",IL,CP PQ 기본티셔츠,84000,"20230223112607"
"1B45305","22",HB,덧장패치TS,104000,"20230223112608"
"1B45314","22",TT,레이스프린트TS,122000,"20230223112607"
"1B45323","22",DC,메쉬덧장 스트라이프 TS,40000,"20230223112607"
"1B45332","22",TM,라운드 도트플라워 티셔츠,136000,"20230223112607"
"1B45701","22",GL,식물모노프린트TOP,81000,"20230223112608"
"1B47402","24",NB,여름용 지사 벙거지,74000,"20230223112608"
"1B47503","24",IL,크로스백,95000,"20230223112607"
"1B47504","24",TM,미니백,105000,"20230223112607"
"1B47902","24",LT,큐빅 팔찌,96000,"20230223112607"
"1B47905","24",TH,크리스탈/스톤 팔찌,132000,"20230223112608"
"1B51202","18",GL,디본딩 자켓,114000,"20230223112608"
"1B51507","13",AE,잔체크스트레치원단셔츠,138000,"20230223112608"
"1B51508","13",RL,빅체크셔츠,94000,"20230223112608"
"1B51602","5",LT,면스판 노턱바지,132000,"20230223112607"
"1B53433","11",HB,칼라블럭싸이로프린트 반집업스웨터,121000,"20230223112608"
"1B55431","22",NB,다이아 퀼팅 우븐 패치 집업 티셔츠,63000,"20230223112608"
"1B55432","22",NB,미사용품번,144000,"20230223112608"
"1B65133","22",RL,면스판 뎅깡 제에리 티셔츠,49000,"20230223112608"
"1B65381","22",GL,호피스트라이프 DTP 라운드 티셔츠,116000,"20230223112608"
"1B65401","22",GL,네크장식 등판 우븐턱주름 TS,65000,"20230223112608"
"1B68302","24",DC,여성 2족 1세트,55000,"20230223112607"
"1B71101","20",MG,변형 헤링본 코트 ,45000,"20230223112607"
"1B71481","14",RL,니트프린트 플리스 베스트,141000,"20230223112608"
"1B71511","13",AE,패딩안퀼팅셔츠,86000,"20230223112608"
"1B71904","21",MG,머스크렛사파리특종,85000,"20230223112607"
"1B72001","2",TT,다이아퀼팅다운,135000,"20230223112607"
"1B72083","2",MG,후드탈부착 다운점퍼,52000,"20230223112607"
"1B73301","11",RL,칼라블럭 조직 라운드 스웨터,43000,"20230223112608"
"1B75486","22",GL,AR 스트라이프 터틀 티셔츠,137000,"20230223112608"
"1B81430","14",HB,퀼팅 롱 다운 베스트,76000,"20230223112608"
"1B81941","21",TM,위탁)머스크랫패치 알파카 코트,47000,"20230223112607"
"1B81943","21",IL,위탁)밍크스크랩 가죽 베스트,83000,"20230223112607"
"1B81955","21",NB,위탁)밍크스킨 버티컬 베스트,132000,"20230223112608"
"1B81960","21",NB,위탁)FEMALE 밍크스킨 코트,41000,"20230223112608"
"1B81962","21",TT,위탁)폭스스크랩 무스탕 베스트,110000,"20230223112607"
"1C11332","19",AE,변형퀼팅 배색패딩점퍼,57000,"20230223112608"
"1C11338","19",DK,트래블 3LAYER 사파리,36000,"20230223112607"
"1C11399","19",TT,수입원단 가품번,85000,"20230223112607"
"1C11501","13",NB,잔체크C/P셔츠,62000,"20230223112608"
"1C11503","13",AE,우라기리잔체크C/P셔츠,131000,"20230223112608"
"1C11603","5",MG,면스판컬러노턱바지,101000,"20230223112607"
"1C11634","5",DK,지도리체크 노턱바지,77000,"20230223112607"
"1C15131","22",RL,린넨 혼방 솔리드 제에리 긴팔 티셔,50000,"20230223112608"
"1C18302","24",AE,면문할 변형 2족 세트(판매용),99000,"20230223112608"
"1C18303","24",DK,아가일 3족 세트(판매용),86000,"20230223112607"
"1C21202","18",HB,스트라이프 라운드 자켓,98000,"20230223112608"
"1C21610","5",TM,수입소재 슬림핏바지,90000,"20230223112607"
"1C21642","5",LT,나일론 커버이밴드슬림핏바지,120000,"20230223112607"
"1C22501","9",IL,멀티체크 프린트 블라우스,71000,"20230223112607"
"1C27503","24",MG,STRIP PRINT SHOULDER BAG,75000,"20230223112607"
"1C31332","19",TT,경량 나일론 펀칭MIX 점퍼,129000,"20230223112607"
"1C31524","13",TM,울혼방체크 반팔셔츠,48000,"20230223112607"
"1C31602","5",HS,울혼방 원턱바지,47000,"20230223112607"
"1C31633","5",IL,나일론 스트레치 노턱팬츠,57000,"20230223112607"
"1C35106","22",NB,수입린넨 뎅깡 스트라이프 티셔츠,108000,"20230223112608"
"1C35281","22",MG,화섬 멜란지 솔리드 요꼬에리티셔츠,112000,"20230223112607"
"1C35282","22",HB,C/P뎅깡스트라이프 요꼬에리 티셔츠,93000,"20230223112608"
"1C35302","22",GL,멜란지 스트라이프 라운드 티셔츠,93000,"20230223112608"
"1C41331","19",RL,레이스패치 셔링카라 점퍼,41000,"20230223112608"
"1C41401","14",NB,주름 롱 베스트,116000,"20230223112608"
"1C41644","5",TM,잔체크 슬림핏 바지,86000,"20230223112607"
"1C42511","9",DC,프린트 기본핏 린넨블라우스 ,51000,"20230223112608"
"1C42680","3",AE,"5부 화이트 스판데님팬츠",75000,"20230223112608"
"1C45080","22",GL,기획 (CD트윈세트) 불가리 가디건,78000,"20230223112608"
"1C45131","22",AE,긴기장 린넨폴리 티셔츠.,129000,"20230223112608"
"1C45280","22",TM,요꼬에리 CP 반팔 티셔츠,43000,"20230223112607"
"1C45330","22",RL,면실켓 라운드 7부소매 티셔츠.,131000,"20230223112608"
"1C45382","22",LT,기획 V넥 원포인트 프린트 TS,43000,"20230223112607"
"1C45384","22",TT,인팅 라운드 티셔츠,125000,"20230223112607"
"1C45780","22",HB,핫픽스로고 솔리드 민소매탑,125000,"20230223112608"
"1C45901","22",TM,발포프린트 와이어카라 티셔츠,105000,"20230223112607"
"1C51208","18",HB,울혼방 체크 자켓,117000,"20230223112608"
"1C51307","19",MG,인조 스웨이드 퀼팅 점퍼,122000,"20230223112607"
"1C51511","13",TM,잔체크스트레치 슬림핏 셔츠,117000,"20230223112607"
"1C51512","13",NB,멜란지잔체크 셔츠,72000,"20230223112608"
"1C53831","11",MG,하이브리드 집업스웨터,87000,"20230223112607"
"1C55181","22",MG,인팅 톤온톤 제에리 티셔츠.,72000,"20230223112607"
"1C55281","22",DC,기본 피케 요꼬에리 티셔츠,69000,"20230223112607"
"1C55303","22",NB,절개배색 맨투맨 티셔츠,94000,"20230223112608"
"1C61180","20",TH,후드 스트링코트 ,118000,"20230223112608"
"1C61204","18",DC,스텐카라주름자켓,50000,"20230223112607"
"1C61501","13",TT,윈도우 체크 셔츠,85000,"20230223112607"
"1C62509","9",AE,자수포인트 오버핏블라우스,130000,"20230223112608"
"1C63330","11",IL,옵티컬 자가드 라운드 스웨터,137000,"20230223112607"
"1C65307","22",IL,네크 줄비즈 장식 울 라운드TS,37000,"20230223112607"
"1C65433","22",GL,언발란스 프린트 집업 티셔츠,79000,"20230223112608"
"1C67501","24",TH,BIG CHECK BAG,136000,"20230223112608"
"1C71205","18",GL,방모 팬시 자켓,76000,"20230223112608"
"1C71331","19",HS,"3D입체패턴 기능성 패딩점퍼",49000,"20230223112607"
"1C71371","19",DK,소매져지 하이브리드 패딩점퍼,98000,"20230223112607"
"1C72032","2",TH,니트프린트 스트레치 다운점퍼,83000,"20230223112608"
"1C72071","2",NB,트랜스포머 2IN1 액티브 점퍼,86000,"20230223112608"
"1C73502","11",LT,그라데이션 터틀 스웨터,39000,"20230223112607"
"1C75101","22",HB,가슴 체크 프린트 제에리 티셔츠,126000,"20230223112608"
"1C75301","22",NB,케이블 조직 라운드 티셔츠,145000,"20230223112608"
"1C81105","20",TM,밴드넥 져지 자카드 코트,87000,"20230223112607"
"1C81202","18",AE,니트 카라 핸드메이트 자켓,80000,"20230223112608"
"1C81302","19",MG,후드형 다이아몬드 퀼팅 코트,106000,"20230223112607"
"1C81609","5",DK,분또 와이드 팬츠,143000,"20230223112607"
"1C81680","5",HS,밍크기모 져지 레깅스,141000,"20230223112607"
"1C81904","21",AE,니트 배색 구스 다운코트,132000,"20230223112608"
"1C81950","21",HS,위탁)머스크랫패치 알파카 코트,90000,"20230223112607"
"1C81961","21",DC,위탁)폭스밸리패치 렉스 롱 베스트,131000,"20230223112607"
"1C81964","21",LT,위탁)폭스카라 인조무스탕 쟈켓,129000,"20230223112607"
"1C81987","21",TT,위탁)북미 휘메일 밍크스킨 베스트,105000,"20230223112607"
"1C81988","21",NB,위탁)밍크스킨 후드 쟈켓,106000,"20230223112608"
"1C81991","21",NB,위탁)밍크스크랩 프린트 쟈켓,68000,"20230223112608"
"1C82001","2",TM,트위드프린트 숏 야구점퍼형 다운,103000,"20230223112607"
"1C85230","22",NB,AR뎅깡 요꼬에리 티셔츠,53000,"20230223112608"
"1C85401","22",DK,립조직 배색 롱TS,36000,"20230223112607"
"1C85403","22",NB,T/R 분또 기모 절개 반목 TS,96000,"20230223112608"
"1D11207","18",DK,울혼방 잔체크 자켓,118000,"20230223112607"
"1D11301","19",DK,내피탈착 포멀 점퍼,43000,"20230223112607"
"1D15105","22",HB,실켓잔스트라이프제에리티셔츠,49000,"20230223112608"
"1D21334","19",GL,소매 트리코트 믹스 액티브 점퍼,86000,"20230223112608"
"1D21336","19",DK,시보리넥 전판 프린트 액티브점퍼,137000,"20230223112607"
"1D21601","5",TT,군번줄 와이드 팬츠 ,55000,"20230223112607"
"1D25382","22",MG,수피마 라운드 티셔,56000,"20230223112607"
"1D31336","19",HS,액티브 스트라이프변형프린트 점퍼 ,83000,"20230223112607"
"1D31522","13",IL,다크 플로럴 프린트 셔츠,99000,"20230223112607"
"1D31523","13",NB,울혼방 빅체크 셔츠,102000,"20230223112608"
"1D31781","6",MG,여름선발주 허리전체이밴드 반바지,67000,"20230223112607"
"1D35114","22",TH,전판프린트와이에리티셔츠,109000,"20230223112608"
"1D35201","22",DC,뎅깡스카시요꼬에리티셔츠,84000,"20230223112607"
"1D35432","22",DK,브이형 프린트 반집업 티셔츠,59000,"20230223112607"
"1D41201","18",MG,군번줄 린넨 자켓,125000,"20230223112607"
"1D41337","19",IL,레이스메쉬믹스 수입원단사파리점퍼,75000,"20230223112607"
"1D41503","13",HB,와이어 레이스패치 블라우스,80000,"20230223112608"
"1D41505","13",DK,훌소매 멜란파스텔 블라우스,141000,"20230223112607"
"1D41524","13",MG,리본소매 도트 주름 블라우스,95000,"20230223112607"
"1D41535","13",TT,화이트 배색 스트라이프 우븐셔츠,129000,"20230223112607"
"1D41634","5",TM,세로절개트리코트 스키니핏바지,104000,"20230223112607"
"1D41639","5",HB,바텍포인트 7부기장 여성팬츠,99000,"20230223112608"
"1D45431","22",HB,메쉬 프린트 하이넥 티셔츠,38000,"20230223112608"
"1D45432","22",TH,레이스 프린트 하이넥 티셔츠,82000,"20230223112608"
"1D51504","13",GL,잔 프린트 셔츠,40000,"20230223112608"
"1D51603","5",TM,면스판 컬러물 노턱바지,34000,"20230223112607"
"1D55134","22",TH,우븐패치 제에리 티셔츠,126000,"20230223112608"
"1D55432","22",TT,앞판 보더절개 포인트 집업티셔츠,49000,"20230223112607"
"1D61204","18",DK,배색 포인트 하이넥 자켓,55000,"20230223112607"
"1D61330","19",TH,홑겹 셔츠형 JP,95000,"20230223112608"
"1D61402","14",MG,져지분또 가죽배색 베스트,52000,"20230223112607"
"1D61509","13",TT,멀티 잔꽃 보우타이 블라우스,55000,"20230223112607"
"1D61601","5",TH,포멀 배기팬츠,85000,"20230223112608"
"1D61605","5",GL,포멀 와이드 팬츠,113000,"20230223112608"
"1D61635","5",GL,체크 사선지퍼 포인트스키니PT,52000,"20230223112608"
"1D63401","11",HB,면블럭 반터틀 풀오버,115000,"20230223112608"
"1D65306","22",GL,밑단 스트라이프배색 라운드 티셔츠,46000,"20230223112608"
"1D71505","13",LT,골조직 세로 스트라이프 셔츠,76000,"20230223112607"
"1D71941","21",DK,위탁)스웨이드크리스탈코팅특종,97000,"20230223112607"
"1D72002","2",AE,리버시블 구스다운 점퍼,110000,"20230223112608"
"1D72603","3",HS,디본딩 데님팬츠,116000,"20230223112607"
"1D75601","22",MG,셔츠 이중에리 집업 티셔츠,104000,"20230223112607"
"1D81205","18",DK,돌먼 에이라인 자켓,136000,"20230223112607"
"1D81302","19",LT,자수 퀼팅 패딩,112000,"20230223112607"
"1D81332","19",MG,"3 IN1 후디드 니트시보리 패딩점퍼 ",120000,"20230223112607"
"1D81481","14",RL,보아 니트플리스 배색 후드베스트,117000,"20230223112608"
"1D81631","5",NB,트리코트 백기모 스키니핏PT,78000,"20230223112608"
"1D81906","21",LT,밍크스킨 울혼방 베스트,118000,"20230223112607"
"1D81943","21",DC,위탁) 밍크스크랩 롱베스트,98000,"20230223112607"
"1D81951","21",IL,위탁) 밍크스크랩 프린트 자켓,103000,"20230223112607"
"1D81959","21",DC,위탁) 밍크스킨 수리알파카 후드,75000,"20230223112607"
"1D81966","21",HB,위탁) 렉스콤비 폭스 스크랩 베스트,144000,"20230223112608"
"1D81967","21",DK,위탁) 렉스콤비 밍크 후드 자켓,125000,"20230223112607"
"1D81988","21",HB,위탁) 유럽산 밍크스킨 짧은기장VT,47000,"20230223112608"
"1D81995","21",DC,위탁) 밍크스킨 반후드 자켓,52000,"20230223112608"
"1D82003","2",NB,사이바 배색 경량 다운,86000,"20230223112608"
"1D83504","11",TM,롱기장 트임 롱터틀 풀오버,130000,"20230223112607"
